sku_id,snapshot_date,week_of_year,month,quarter,category,brand_tier,product_age_days,units_in_stock,units_sold_last_week,units_sold_last_4wks,units_sold_last_12wks,demand_trend,demand_volatility_cv,seasonal_index,reorder_point,safety_stock,economic_order_qty,days_of_stock_remaining,last_replenishment_days_ago,pending_order_units,supplier_id,supplier_lead_time_days,supplier_reliability_score,purchase_price,selling_price,gross_margin_pct,discount_pct,promotion_active,competitor_price_ratio,return_rate_pct,customer_rating,num_reviews,search_rank,click_through_rate_pct,conversion_rate_pct,warehouse_zone,storage_cost_per_unit_day,fulfillment_time_days,overstock_units,stockout_risk
SKU-0097,2023-01-02,1,1,1,clothing,mid,458,144,9.9,43.7,34.9,decreasing,0.858,1.208,176,95,573,95.3,31,475,SUP-11,13,98.3,1088.79,1687.62,35.5,30.9,1,1.036,15.6,3.7,979.0,131,3.57,4.8,A,0.444,2.9,0,1
SKU-0098,2023-01-02,1,1,1,home,mid,368,293,37.1,32.5,32.7,increasing,1.022,1.356,138,64,345,54.2,41,206,SUP-14,16,86.5,612.74,949.75,35.5,30.2,1,1.23,13.4,4.6,246.0,192,5.67,4.27,C,0.515,2.8,17,0
SKU-0099,2023-01-02,1,1,1,beauty,budget,286,222,26.0,17.6,35.0,decreasing,0.931,1.363,92,54,276,58.2,34,269,SUP-11,15,78.1,298.87,388.53,23.1,15.6,1,1.134,1.2,4.1,1060.0,197,2.26,2.5,B,0.207,3.3,38,0
SKU-0100,2023-01-02,1,1,1,food,premium,381,101,97.3,20.8,32.4,increasing,0.828,1.34,58,28,389,7.2,16,0,SUP-14,10,68.7,661.62,1290.16,48.7,0.0,0,0.897,15.6,4.1,388.0,160,3.46,2.75,C,0.276,4.7,0,1
SKU-0001,2023-01-09,2,1,1,clothing,budget,828,392,61.3,42.6,37.2,increasing,0.792,1.209,132,65,549,44.2,9,403,SUP-14,11,69.8,1234.36,1604.67,23.1,15.1,1,1.114,1.1,3.8,994.0,188,3.04,3.39,C,0.537,,128,0
SKU-0002,2023-01-09,2,1,1,clothing,budget,102,728,50.0,55.5,37.6,increasing,0.785,1.25,256,153,911,100.4,46,606,SUP-13,13,67.6,1320.16,1716.21,23.1,0.0,0,0.827,5.7,3.7,239.0,165,4.49,2.8,C,0.266,2.8,216,0
SKU-0003,2023-01-09,2,1,1,food,premium,395,689,48.0,58.7,40.4,increasing,0.749,1.355,429,236,613,99.1,21,0,SUP-07,23,89.7,581.24,1133.42,48.7,0.0,0,1.129,1.8,4.2,46.0,197,4.2,3.28,B,0.274,1.8,0,1
SKU-0004,2023-01-09,2,1,1,clothing,mid,1021,82,36.3,64.2,43.8,decreasing,0.637,1.491,58,30,595,15.5,55,0,SUP-12,3,72.0,625.39,969.35,35.5,0.0,0,1.035,15.3,2.7,448.0,125,0.1,3.19,B,0.345,1.5,0,0
SKU-0005,2023-01-09,2,1,1,clothing,mid,1053,631,33.6,48.9,45.1,decreasing,0.533,1.369,334,194,410,128.9,24,0,SUP-04,20,87.7,619.12,959.64,35.5,0.0,0,1.016,13.9,3.8,109.0,189,7.19,3.75,C,0.555,1.6,0,1
SKU-0006,2023-01-09,2,1,1,books,mid,868,172,19.3,42.0,43.3,decreasing,0.433,1.574,125,65,541,60.2,44,0,SUP-07,10,63.8,488.08,756.52,35.5,0.0,0,0.919,15.0,3.7,,1,3.1,0.49,B,0.209,1.3,0,1
SKU-0007,2023-01-09,2,1,1,toys,budget,493,259,24.1,34.3,36.9,decreasing,0.496,1.558,177,99,272,73.0,5,0,SUP-07,16,82.6,522.25,678.92,23.1,0.0,0,1.044,7.4,4.9,406.0,99,4.23,4.86,C,0.752,3.0,0,1
SKU-0008,2023-01-09,2,1,1,clothing,mid,920,142,26.3,28.3,37.8,decreasing,0.503,1.342,52,24,1026,36.9,8,0,SUP-08,7,90.3,1010.24,1565.87,35.5,0.0,0,1.088,17.0,3.8,1104.0,196,3.52,5.86,B,0.075,3.1,38,0
SKU-0009,2023-01-09,2,1,1,books,premium,74,286,45.1,25.8,39.1,increasing,0.365,1.242,155,85,316,43.7,52,0,SUP-15,19,71.2,370.21,721.91,48.7,0.0,0,0.883,5.1,3.6,623.0,182,1.18,3.04,B,0.291,2.1,0,1
SKU-0010,2023-01-09,2,1,1,clothing,premium,1018,118,26.9,28.7,42.0,decreasing,0.307,1.312,50,30,1185,29.9,18,1164,SUP-01,5,78.8,1298.41,2531.9,48.7,0.0,0,1.187,15.9,5.0,312.0,10,1.33,4.71,A,0.073,1.7,18,0
SKU-0011,2023-01-09,2,1,1,electronics,budget,322,278,13.8,30.6,41.2,decreasing,0.294,1.581,115,63,1342,134.5,7,0,SUP-06,12,70.8,4537.37,5898.58,23.1,0.0,0,1.244,5.7,4.1,705.0,149,2.76,4.31,B,0.231,0.5,48,0
SKU-0012,2023-01-09,2,1,1,electronics,premium,480,142,35.5,28.0,40.2,decreasing,0.33,1.391,54,26,1768,27.5,54,1574,SUP-14,7,90.4,7361.17,14354.28,48.7,6.6,1,1.055,2.0,3.7,702.0,10,3.71,5.46,B,0.196,3.4,34,0
SKU-0013,2023-01-09,2,1,1,electronics,mid,559,698,27.1,30.3,35.0,decreasing,0.328,1.54,235,135,665,175.7,46,0,SUP-06,23,73.6,2613.52,4050.96,35.5,0.0,0,1.052,15.5,4.4,1179.0,82,3.18,1.72,A,0.55,3.7,228,0
SKU-0014,2023-01-09,2,1,1,beauty,budget,856,116,77.2,25.8,32.2,increasing,0.329,1.224,76,39,347,10.4,1,230,SUP-02,10,70.4,690.78,898.01,23.1,0.0,0,0.997,6.4,4.7,1082.0,65,1.13,0.47,A,0.455,1.0,0,0
SKU-0015,2023-01-09,2,1,1,electronics,budget,208,614,13.7,38.4,34.4,decreasing,0.528,1.589,261,146,1779,298.4,24,1517,SUP-14,21,62.3,6937.39,9018.61,23.1,0.0,0,0.802,1.3,4.4,240.0,147,3.67,1.93,C,0.253,,92,1
SKU-0016,2023-01-09,2,1,1,home,premium,307,242,29.6,38.4,31.6,stable,0.58,1.338,276,161,1099,55.9,40,948,SUP-06,21,99.0,685.15,1336.04,48.7,0.0,0,0.841,6.0,4.4,620.0,36,0.1,6.23,B,0.058,1.3,0,1
SKU-0017,2023-01-09,2,1,1,electronics,mid,404,195,19.3,36.9,31.0,decreasing,0.57,1.57,120,67,1245,68.3,15,1050,SUP-01,10,77.0,7486.68,11604.35,35.5,0.0,0,0.856,4.0,4.1,1065.0,92,3.47,4.93,A,0.547,0.8,0,0
SKU-0018,2023-01-09,2,1,1,books,budget,732,468,46.0,35.0,29.8,increasing,0.629,1.34,218,98,798,70.1,44,582,SUP-04,24,96.8,553.23,719.2,23.1,14.9,1,0.857,12.2,4.0,148.0,60,5.72,2.45,C,0.085,3.6,32,1
SKU-0019,2023-01-09,2,1,1,food,premium,160,21,87.7,27.2,32.1,increasing,0.601,1.373,25,13,418,1.7,16,324,SUP-05,3,69.9,682.19,1330.27,48.7,0.0,0,0.914,10.3,3.5,1103.0,142,1.6,3.5,C,0.322,1.5,0,1
SKU-0020,2023-01-09,2,1,1,clothing,mid,56,85,34.9,45.6,37.3,stable,0.6,1.514,79,40,676,16.7,6,616,SUP-01,6,68.6,896.49,1389.56,35.5,22.0,1,1.112,8.5,4.5,769.0,22,2.31,1.86,B,0.27,1.6,0,1
SKU-0021,2023-01-09,2,1,1,books,budget,753,140,52.2,47.0,38.1,increasing,0.601,1.233,73,39,398,18.5,20,0,SUP-03,5,71.6,676.55,879.52,23.1,7.2,1,1.109,1.5,3.9,1181.0,176,2.59,2.5,C,0.62,2.6,0,0
SKU-0022,2023-01-09,2,1,1,sports,budget,581,183,28.6,55.2,38.7,decreasing,0.549,1.219,114,59,1149,43.8,26,970,SUP-08,7,74.9,726.63,944.62,23.1,28.8,1,1.153,5.1,4.0,656.0,123,4.89,3.79,B,0.085,0.5,0,0
SKU-0023,2023-01-09,2,1,1,clothing,budget,704,335,75.8,50.8,38.8,increasing,0.561,1.504,247,131,698,30.6,28,0,SUP-04,16,76.1,1343.58,1746.65,23.1,18.2,1,0.998,11.2,4.6,549.0,176,3.78,3.14,C,0.429,0.9,0,1
SKU-0024,2023-01-09,2,1,1,beauty,budget,1141,692,111.3,47.9,44.0,increasing,0.482,1.511,270,133,450,43.2,17,0,SUP-12,20,65.0,487.67,633.97,23.1,0.0,0,0.947,2.2,4.2,,118,3.19,3.51,A,0.352,1.7,152,1
SKU-0025,2023-01-09,2,1,1,electronics,budget,539,444,40.1,67.0,50.3,decreasing,0.523,1.239,399,198,828,76.2,59,0,SUP-15,21,93.4,2454.75,3191.18,23.1,0.0,0,0.82,9.7,3.9,819.0,187,3.71,4.66,C,0.741,3.3,0,1
SKU-0026,2023-01-09,2,1,1,books,budget,788,631,71.3,63.9,51.4,increasing,0.457,1.595,298,134,208,61.3,3,0,SUP-09,18,86.8,166.08,215.9,23.1,0.0,0,0.988,4.7,4.0,8.0,17,4.24,7.6,C,0.762,0.8,35,1
SKU-0027,2023-01-09,2,1,1,home,budget,235,946,55.7,74.6,50.9,stable,0.429,1.286,376,195,677,117.5,1,0,SUP-15,17,88.6,421.51,547.96,23.1,0.0,0,0.888,15.4,4.4,875.0,69,3.15,2.8,C,0.205,2.8,194,1
SKU-0028,2023-01-09,2,1,1,sports,mid,512,191,42.2,69.6,54.4,decreasing,0.43,1.534,148,68,509,31.1,2,384,SUP-06,8,74.3,399.71,619.55,35.5,0.0,0,1.18,8.4,3.1,645.0,193,2.1,6.86,C,0.326,,0,0
SKU-0029,2023-01-09,2,1,1,clothing,mid,793,347,35.5,52.3,55.4,decreasing,0.41,1.312,128,68,624,67.2,28,516,SUP-09,8,79.2,926.24,1435.67,35.5,20.5,1,0.846,12.6,4.0,165.0,196,2.29,4.78,A,0.379,1.8,91,0
SKU-0030,2023-01-09,2,1,1,books,mid,1048,446,49.4,51.2,56.8,decreasing,0.447,1.284,309,148,258,62.4,46,0,SUP-11,22,,146.05,226.38,35.5,0.0,0,1.141,2.6,3.4,882.0,65,4.63,5.33,C,0.342,3.4,0,1
SKU-0031,2023-01-09,2,1,1,sports,mid,1178,300,77.6,45.7,57.1,increasing,0.392,1.406,215,117,454,26.8,26,0,SUP-12,15,94.4,1116.32,1730.3,35.5,0.0,0,0.844,11.0,4.2,1104.0,18,5.84,4.87,A,0.767,0.7,0,0
SKU-0032,2023-01-09,2,1,1,electronics,mid,77,572,17.5,51.2,56.2,decreasing,0.394,1.496,265,126,1157,220.4,29,0,SUP-06,19,71.0,6648.89,10305.78,35.5,0.0,0,1.181,5.6,3.7,217.0,119,5.86,2.76,B,0.784,3.5,42,1
SKU-0033,2023-01-09,2,1,1,toys,budget,146,124,33.7,45.0,54.8,decreasing,0.375,1.379,185,101,300,25.3,39,0,SUP-12,13,95.3,438.9,570.57,23.1,0.0,0,0.969,11.7,3.6,838.0,16,3.4,3.17,B,0.68,,0,1
SKU-0034,2023-01-09,2,1,1,clothing,premium,598,326,18.1,44.5,53.2,decreasing,0.392,1.199,296,143,333,121.4,29,0,SUP-15,24,77.9,434.53,847.33,48.7,0.0,0,1.24,9.9,4.2,128.0,88,3.39,4.74,C,0.536,3.0,0,1
SKU-0035,2023-01-09,2,1,1,home,budget,607,337,19.6,36.7,52.3,decreasing,0.453,1.538,161,82,273,116.4,1,160,SUP-04,15,61.3,464.43,603.76,23.1,0.0,0,1.244,12.3,3.3,1128.0,20,2.37,6.02,B,0.711,1.1,15,0
SKU-0036,2023-01-09,2,1,1,clothing,budget,550,81,39.8,22.2,47.6,decreasing,0.518,1.467,134,67,355,14.0,19,0,SUP-11,21,83.8,1153.68,1499.78,23.1,0.0,0,1.0,4.7,3.9,292.0,79,3.04,4.94,B,0.628,2.2,0,1
SKU-0037,2023-01-09,2,1,1,beauty,premium,303,260,46.4,27.8,41.7,increasing,0.52,1.438,214,127,775,38.6,14,0,SUP-04,22,69.0,718.72,1401.5,48.7,0.0,0,1.162,5.8,,916.0,191,3.49,4.54,B,0.094,3.9,0,1
SKU-0038,2023-01-09,2,1,1,food,mid,309,74,35.8,31.0,42.2,decreasing,0.508,1.397,99,55,847,14.2,37,0,SUP-05,10,97.8,754.45,1169.4,35.5,0.0,0,1.18,16.4,4.3,1117.0,23,2.36,4.69,A,0.092,2.3,0,1
SKU-0039,2023-01-09,2,1,1,home,budget,57,367,30.5,35.4,39.3,decreasing,0.518,1.244,200,99,297,82.5,49,0,SUP-05,20,90.3,301.68,392.18,23.1,0.0,0,1.129,5.6,3.5,199.0,103,2.53,1.58,B,0.371,2.4,0,0
SKU-0040,2023-01-09,2,1,1,toys,budget,817,217,40.2,38.1,37.2,stable,0.336,1.498,77,44,312,37.2,22,0,SUP-10,6,82.4,586.26,762.14,23.1,14.3,1,0.957,16.8,3.6,163.0,126,1.84,4.43,B,0.713,0.5,63,0
SKU-0041,2023-01-09,2,1,1,beauty,premium,745,390,21.9,38.2,37.0,decreasing,0.283,1.184,145,85,271,120.6,32,252,SUP-02,11,76.1,317.68,619.48,48.7,0.0,0,0.879,5.4,3.9,82.0,34,2.64,5.86,C,0.509,2.5,100,0
SKU-0042,2023-01-09,2,1,1,home,budget,251,162,60.9,32.1,35.9,increasing,0.317,1.446,81,40,256,18.4,44,0,SUP-02,9,67.7,442.11,574.74,23.1,0.0,0,1.065,10.7,4.4,163.0,78,5.37,2.32,B,0.669,2.9,0,0
SKU-0043,2023-01-09,2,1,1,sports,mid,999,77,36.0,38.4,36.8,stable,0.34,1.444,51,24,390,14.7,15,0,SUP-08,5,60.6,469.58,727.85,35.5,0.0,0,0.953,2.7,3.6,768.0,178,4.23,6.15,A,0.362,3.5,0,0
SKU-0044,2023-01-09,2,1,1,electronics,mid,1053,545,29.6,39.7,33.4,decreasing,0.276,1.287,198,119,1253,125.8,55,0,SUP-13,14,97.0,2629.39,4075.55,35.5,0.0,0,1.237,13.3,5.0,70.0,118,6.56,4.76,A,0.198,2.5,149,0
SKU-0045,2023-01-09,2,1,1,clothing,budget,801,216,43.6,37.1,34.4,increasing,0.296,1.442,238,132,326,34.1,22,0,SUP-07,20,86.1,458.64,596.23,23.1,18.7,1,1.206,11.9,3.9,645.0,189,4.5,0.56,C,0.494,1.7,0,1
SKU-0046,2023-01-09,2,1,1,home,premium,729,349,41.4,42.5,35.2,increasing,0.292,1.245,133,60,425,58.1,28,341,SUP-08,12,91.0,683.99,1333.78,48.7,23.0,1,1.072,9.5,4.0,430.0,116,2.8,3.97,A,0.495,1.0,83,0
SKU-0047,2023-01-09,2,1,1,clothing,premium,237,141,14.4,37.6,37.1,decreasing,0.289,1.407,104,56,876,65.5,15,0,SUP-07,9,72.6,970.78,1893.02,48.7,0.0,0,1.16,13.9,3.8,637.0,29,2.71,2.18,A,0.139,2.6,0,1
SKU-0048,2023-01-09,2,1,1,beauty,premium,231,94,75.7,32.2,36.7,increasing,0.372,1.37,53,25,349,8.6,20,304,SUP-01,6,64.9,140.9,274.76,48.7,0.0,0,1.193,2.0,3.4,29.0,160,1.6,7.12,A,0.107,1.7,0,1
SKU-0049,2023-01-09,2,1,1,home,mid,351,398,14.0,43.8,39.7,decreasing,0.466,1.319,189,95,237,189.5,48,0,SUP-04,15,71.7,302.89,469.48,35.5,0.0,0,1.147,6.7,,853.0,75,5.4,2.57,A,0.731,0.5,20,1
SKU-0050,2023-01-09,2,1,1,food,mid,716,103,105.0,36.4,37.0,increasing,0.506,1.395,162,94,560,6.8,18,0,SUP-03,13,80.9,305.69,473.82,35.5,0.0,0,1.177,12.5,4.5,929.0,163,2.34,5.61,C,0.101,1.9,0,1
SKU-0051,2023-01-09,2,1,1,beauty,budget,232,85,72.3,52.3,42.8,increasing,0.648,1.314,84,47,380,8.2,15,0,SUP-11,5,91.5,552.66,718.46,23.1,0.0,0,1.099,5.7,4.5,1142.0,147,3.86,6.05,A,0.616,0.9,0,0
SKU-0052,2023-01-09,2,1,1,food,mid,922,292,48.5,66.8,46.2,stable,0.609,1.473,313,151,392,41.6,56,342,SUP-08,17,64.8,582.08,902.22,35.5,33.6,1,0.866,15.4,3.9,277.0,40,3.31,1.92,B,0.783,2.6,0,1
SKU-0053,2023-01-09,2,1,1,food,budget,798,260,91.9,59.9,46.9,increasing,0.564,1.183,259,139,518,19.7,18,266,SUP-15,14,77.1,643.31,836.3,23.1,0.0,0,0.846,8.9,4.6,991.0,163,2.88,2.21,C,0.441,2.9,0,1
SKU-0054,2023-01-09,2,1,1,beauty,budget,1169,236,100.1,79.4,52.8,increasing,0.549,1.485,117,60,1109,16.4,17,0,SUP-13,5,76.6,699.28,909.06,23.1,0.0,0,1.242,2.0,4.0,1157.0,94,0.24,5.2,B,0.131,1.3,2,0
SKU-0055,2023-01-09,2,1,1,books,mid,527,312,62.8,78.2,56.0,increasing,0.519,1.585,211,122,455,34.4,20,0,SUP-01,8,91.7,135.41,209.89,35.5,0.0,0,0.891,1.1,3.5,42.0,136,3.41,2.88,A,0.15,,0,0
SKU-0056,2023-01-09,2,1,1,food,mid,1180,272,98.9,75.8,58.3,increasing,0.393,1.55,381,175,277,19.1,9,0,SUP-14,19,,216.32,335.3,35.5,0.0,0,1.018,5.8,5.0,389.0,175,2.56,4.42,C,0.66,2.3,0,1
SKU-0057,2023-01-09,2,1,1,sports,mid,203,1329,31.6,88.4,64.0,decreasing,0.398,1.263,597,332,1598,287.7,36,0,SUP-01,21,,1451.14,2249.27,35.5,21.5,1,1.235,2.2,4.5,251.0,142,2.11,5.38,C,0.147,3.3,135,1
SKU-0058,2023-01-09,2,1,1,toys,budget,1108,517,20.3,73.3,63.0,decreasing,0.331,1.289,435,257,332,172.2,4,0,SUP-14,17,67.7,190.69,247.9,23.1,0.0,0,1.104,1.7,4.1,699.0,119,2.26,3.14,C,0.389,1.7,0,1
SKU-0059,2023-01-09,2,1,1,sports,budget,976,321,16.8,53.4,61.3,decreasing,0.434,1.329,363,210,901,128.7,38,0,SUP-14,20,97.3,1432.74,1862.56,23.1,0.0,0,1.054,16.4,4.1,306.0,143,2.34,6.41,B,0.285,2.0,0,1
SKU-0060,2023-01-09,2,1,1,electronics,mid,322,56,43.7,41.9,61.5,decreasing,0.554,1.471,53,29,1020,8.8,17,549,SUP-12,4,67.2,3185.9,4938.15,35.5,0.0,0,1.2,9.4,4.4,526.0,22,5.46,4.79,B,0.391,1.7,0,1
SKU-0061,2023-01-09,2,1,1,beauty,premium,981,392,74.3,28.1,58.8,increasing,0.564,1.472,181,105,396,36.6,6,0,SUP-08,19,63.3,671.49,1309.41,48.7,0.0,0,1.096,2.4,3.6,967.0,164,4.34,3.53,C,0.368,2.2,30,1
SKU-0062,2023-01-09,2,1,1,electronics,mid,588,68,33.5,38.8,63.8,decreasing,0.554,1.444,36,19,2251,13.9,49,0,SUP-10,3,75.6,6069.51,9407.74,35.5,0.0,0,1.008,5.3,3.7,129.0,103,1.03,6.66,A,0.135,1.8,0,0
SKU-0063,2023-01-09,2,1,1,clothing,premium,38,418,25.0,42.1,57.9,decreasing,0.561,1.577,201,117,422,114.1,56,0,SUP-10,14,64.6,682.21,1330.31,48.7,20.6,1,0.985,5.4,3.9,747.0,100,5.17,3.87,B,0.494,1.9,16,0
SKU-0064,2023-01-09,2,1,1,toys,budget,422,582,60.5,44.1,53.9,increasing,0.629,1.534,330,179,422,66.6,22,0,SUP-03,24,71.4,155.64,202.33,23.1,22.5,1,0.823,5.4,4.2,876.0,55,3.19,3.18,C,0.111,3.0,0,1
SKU-0065,2023-01-09,2,1,1,electronics,budget,691,429,20.2,48.3,54.9,decreasing,0.494,1.388,202,98,1404,143.8,35,0,SUP-11,15,87.3,4691.41,6098.83,23.1,0.0,0,0.848,11.5,3.9,143.0,52,2.38,3.85,B,0.349,1.6,25,0
SKU-0066,2023-01-09,2,1,1,sports,mid,214,213,14.0,34.8,49.0,decreasing,0.536,1.187,103,53,596,101.3,18,375,SUP-03,10,76.3,1461.53,2265.37,35.5,0.0,0,0.8,17.3,3.7,833.0,144,4.04,6.8,A,0.438,5.4,7,0
SKU-0067,2023-01-09,2,1,1,books,budget,372,553,36.6,29.9,41.8,decreasing,0.569,1.336,224,126,408,103.9,30,0,SUP-05,23,98.4,619.22,804.99,23.1,0.0,0,1.094,12.0,3.6,479.0,44,4.47,4.71,B,0.338,2.5,105,1
SKU-0068,2023-01-09,2,1,1,toys,mid,360,262,19.7,32.8,39.6,decreasing,0.498,1.554,153,73,152,90.0,42,0,SUP-12,17,67.6,177.23,274.71,35.5,0.0,0,0.954,9.9,4.3,652.0,164,1.56,4.11,B,0.787,1.6,0,1
SKU-0069,2023-01-09,2,1,1,beauty,mid,586,208,31.8,22.6,33.0,stable,0.563,1.389,96,54,378,44.7,42,334,SUP-08,13,66.3,642.61,996.05,35.5,29.6,1,0.832,9.7,4.0,1137.0,127,4.7,5.6,A,0.309,0.9,16,1
SKU-0070,2023-01-09,2,1,1,home,premium,1092,64,44.7,25.5,33.0,increasing,0.45,1.605,44,26,835,9.9,53,0,SUP-04,5,96.6,785.41,1531.55,48.7,26.1,1,1.092,6.4,4.3,79.0,146,2.87,3.99,A,0.08,2.1,0,0
SKU-0071,2023-01-09,2,1,1,food,mid,407,181,24.5,33.2,35.1,decreasing,0.456,1.219,71,38,227,50.2,37,225,SUP-13,7,63.8,384.65,596.21,35.5,0.0,0,1.064,13.6,4.7,407.0,135,4.33,6.89,C,0.772,4.6,39,0
SKU-0072,2023-01-09,2,1,1,sports,budget,207,100,29.1,30.2,35.7,decreasing,0.458,1.205,105,49,271,23.5,38,0,SUP-08,13,74.2,428.77,557.4,23.1,0.0,0,1.085,10.2,5.0,,48,1.27,3.41,A,0.543,3.2,0,0
SKU-0073,2023-01-09,2,1,1,food,mid,116,505,64.8,32.5,34.5,increasing,0.34,1.581,219,126,302,54.0,55,0,SUP-12,20,72.3,700.0,1085.0,35.5,0.0,0,1.063,15.8,4.4,907.0,153,4.72,4.31,B,0.772,3.0,67,1
SKU-0074,2023-01-09,2,1,1,clothing,mid,326,411,15.4,40.8,33.7,decreasing,0.451,1.237,150,80,501,178.3,46,385,SUP-07,12,82.4,539.47,836.18,35.5,0.0,0,1.06,1.0,4.3,1109.0,170,1.26,3.74,A,0.265,1.9,111,0
SKU-0075,2023-01-09,2,1,1,electronics,budget,168,425,12.0,33.5,32.2,decreasing,0.442,1.251,238,133,2212,233.9,30,2145,SUP-06,22,68.5,5712.23,7425.9,23.1,0.0,0,0.806,17.1,4.9,728.0,53,5.28,5.18,A,0.112,2.5,0,1
SKU-0076,2023-01-09,2,1,1,electronics,budget,185,97,17.7,30.3,31.1,decreasing,0.536,1.224,153,79,878,36.8,2,0,SUP-02,17,65.0,2593.96,3372.15,23.1,0.0,0,0.966,13.6,4.3,,125,2.63,1.22,A,0.309,4.5,0,1
SKU-0077,2023-01-09,2,1,1,books,premium,262,208,45.9,27.5,27.5,increasing,0.546,1.588,89,50,681,31.3,26,397,SUP-05,10,98.5,663.98,1294.76,48.7,0.0,0,0.935,1.5,4.3,,40,3.67,3.34,A,0.113,0.9,30,0
SKU-0078,2023-01-09,2,1,1,electronics,mid,894,146,30.2,22.8,29.7,stable,0.542,1.419,102,53,668,33.1,52,0,SUP-10,15,94.3,3985.4,6177.37,35.5,0.0,0,1.002,13.2,3.8,1052.0,85,3.26,4.25,A,0.626,2.5,0,1
SKU-0079,2023-01-09,2,1,1,food,budget,561,246,87.6,26.4,31.0,increasing,0.551,1.241,91,46,125,19.5,47,0,SUP-06,12,79.7,135.31,175.9,23.1,0.0,0,1.226,3.9,3.7,887.0,2,4.33,0.94,A,0.719,2.2,64,0
SKU-0080,2023-01-09,2,1,1,clothing,mid,854,466,47.4,45.3,35.3,increasing,0.659,1.417,288,139,540,67.8,43,0,SUP-03,23,76.2,1260.81,1954.26,35.5,0.0,0,1.127,3.6,4.6,736.0,124,5.94,4.23,C,0.604,2.3,0,1
SKU-0081,2023-01-09,2,1,1,home,mid,498,84,10.8,52.8,37.6,decreasing,0.62,1.412,121,61,369,51.3,57,0,SUP-14,8,84.9,652.45,1011.3,35.5,0.0,0,1.022,3.5,3.2,,119,3.05,5.83,B,0.785,1.5,0,1
SKU-0082,2023-01-09,2,1,1,toys,budget,846,285,26.7,44.0,35.8,decreasing,0.737,1.284,202,101,808,72.7,40,744,SUP-07,16,84.1,327.53,425.79,23.1,0.0,0,1.181,9.4,4.2,1036.0,31,2.7,4.25,C,0.059,3.2,0,1
SKU-0083,2023-01-09,2,1,1,clothing,budget,562,296,33.3,43.1,34.3,stable,0.685,1.366,248,137,421,61.0,51,286,SUP-03,18,81.6,839.74,1091.66,23.1,8.8,1,0.872,4.6,4.4,656.0,28,2.13,7.41,C,0.63,4.3,0,1
SKU-0084,2023-01-09,2,1,1,beauty,premium,928,305,39.6,29.5,35.1,increasing,0.595,1.19,169,85,691,52.9,34,0,SUP-03,20,89.8,614.86,1198.98,48.7,0.0,0,1.075,2.9,4.5,282.0,14,3.18,5.31,B,0.109,1.5,0,1
SKU-0085,2023-01-09,2,1,1,electronics,mid,1178,107,36.1,27.6,36.0,stable,0.523,1.262,61,33,1342,20.4,25,0,SUP-06,7,85.6,5052.14,7830.82,35.5,0.0,0,0.995,4.3,4.1,902.0,173,3.0,2.03,B,0.232,1.1,0,1
SKU-0086,2023-01-09,2,1,1,clothing,budget,197,184,13.4,33.9,33.6,decreasing,0.537,1.517,72,38,600,91.6,59,596,SUP-09,7,90.3,1404.56,1825.93,23.1,0.0,0,0.915,10.3,4.7,639.0,134,6.14,3.6,A,0.404,3.1,40,0
SKU-0087,2023-01-09,2,1,1,beauty,budget,283,114,66.4,30.6,33.4,increasing,0.61,1.244,47,25,802,11.9,43,0,SUP-06,5,93.2,785.89,1021.66,23.1,0.0,0,0.992,3.7,3.9,170.0,161,6.02,4.92,A,0.107,3.1,20,0
SKU-0088,2023-01-09,2,1,1,clothing,budget,1012,306,30.0,38.9,37.9,decreasing,0.494,1.295,138,71,387,69.9,9,0,SUP-02,12,81.4,587.56,763.83,23.1,15.8,1,1.214,13.2,4.5,162.0,1,3.08,3.97,A,0.469,2.2,30,1
SKU-0089,2023-01-09,2,1,1,home,mid,896,494,65.0,36.4,38.9,increasing,0.505,1.601,251,142,364,52.6,34,324,SUP-10,21,61.2,327.67,507.89,35.5,34.7,1,0.95,15.9,3.8,1028.0,116,3.26,3.84,A,0.273,1.1,0,1
SKU-0090,2023-01-09,2,1,1,home,mid,379,498,19.0,43.7,40.5,decreasing,0.442,1.378,256,150,401,176.7,26,383,SUP-07,17,74.6,777.8,1205.59,35.5,26.9,1,0.963,7.1,4.1,919.0,158,2.7,5.4,B,0.651,1.0,0,1
SKU-0091,2023-01-09,2,1,1,electronics,mid,835,660,5.5,45.1,39.6,decreasing,0.476,1.31,250,121,2169,365.0,44,0,SUP-08,20,90.0,6512.4,10094.22,35.5,0.0,0,0.82,16.2,4.2,1139.0,197,4.95,5.15,C,0.185,1.4,160,1
SKU-0092,2023-01-09,2,1,1,sports,premium,759,463,14.8,29.9,32.8,decreasing,0.61,1.314,189,99,429,208.5,34,0,SUP-05,21,95.8,941.81,1836.53,48.7,6.4,1,1.215,6.2,4.7,554.0,199,2.32,0.6,C,0.47,2.7,85,1
SKU-0093,2023-01-09,2,1,1,sports,budget,368,264,45.1,26.1,30.1,increasing,0.697,1.249,211,121,371,40.3,7,0,SUP-14,24,89.6,904.79,1176.23,23.1,0.0,0,0.931,17.6,5.0,609.0,150,2.69,5.54,C,0.529,0.8,0,1
SKU-0094,2023-01-09,2,1,1,food,premium,266,66,112.7,21.1,32.9,increasing,0.686,1.596,51,30,125,4.1,24,68,SUP-12,7,61.1,101.21,197.36,48.7,0.0,0,,11.6,4.6,1005.0,53,4.44,5.6,A,0.422,0.7,0,1
