date,day_of_week,month,quarter,week_of_year,hour_of_day,is_weekend,is_holiday,season,days_since_start,num_items,total_amount,avg_item_price,max_item_price,discount_pct,coupon_applied,promo_code,loyalty_points_used,loyalty_points_earned,tax_amount,net_amount,payment_method,transaction_type,receipt_issued,customer_type,customer_age_group,customer_gender,customer_tenure_days,purchase_frequency_pm,avg_basket_size_hist,customer_lifetime_value,distance_from_shop_km,referral_source,customer_segment,primary_category,num_categories_purchased,food_items_count,clothing_items_count,electronics_items_count,stationery_items_count,home_items_count,beauty_items_count,toys_items_count,perishable_pct,branded_items_pct,private_label_pct,high_margin_items_count,low_margin_items_count,items_on_promotion,staff_on_duty,cashier_experience_yrs,queue_length_at_entry,time_in_store_minutes,checkout_time_seconds,stock_replenished_today,store_footfall_today,promoter_present,weather_condition,temperature_celsius,local_event_nearby,competitor_sale_ongoing,payday_week,festival_period,school_term_active,transport_disruption,nearby_construction,social_media_promo_active,daily_revenue_so_far,daily_txn_count_so_far,daily_target_progress_pct,shop_operating_cost_daily,gross_margin_pct,inventory_value_today,cash_in_register,high_value_transaction
2022-07-08,4,7,3,27,19,0,0,summer,7,7,652.23,93.18,186.16,0.0,0,0,184,6,117.4,652.23,wallet,sale,1,loyal,adult,F,279,6.4,86.67,6743.0,0.83,ad,premium,food,5,3,2,0,1,1,2,0,42.9,54.2,28.9,1,3,0,6,6.6,9.0,8,131,1,160,0,cloudy,41.0,0,0,0,0,1,0,0,0,13788.75,2,43.7,4353.0,29.5,757384.0,5760.0,1
2022-07-08,4,7,3,27,20,0,0,summer,7,12,2032.49,169.37,172.65,0.0,0,0,125,20,365.85,2032.49,card,sale,1,returning,young_adult,M,0,3.6,40.16,1775.0,3.28,friend,premium,home,3,0,2,0,0,1,1,0,0.0,59.8,30.7,2,5,0,7,7.0,10.0,9,113,0,179,0,stormy,30.3,0,0,0,0,1,0,0,0,21347.25,30,72.6,7480.0,32.8,695203.0,52897.0,1
2022-07-08,4,7,3,27,10,0,0,summer,7,2,248.64,124.32,240.06,0.0,0,1,216,2,44.76,248.64,card,sale,1,returning,senior,M,134,2.3,84.16,2407.0,3.62,friend,regular,food,4,2,2,0,2,0,0,1,100.0,33.6,49.6,4,1,0,5,6.7,12.0,16,245,1,208,0,cloudy,37.1,0,0,0,0,1,0,0,0,7331.81,9,25.4,4106.0,30.0,756354.0,73221.0,0
2022-07-09,5,7,3,27,10,1,0,summer,8,11,687.42,62.49,85.42,26.4,1,0,379,6,123.74,505.88,cash,sale,1,vip,adult,F,1011,19.8,57.94,13824.0,3.98,friend,premium,food,5,3,1,0,2,0,1,1,27.3,41.0,40.9,4,7,3,3,0.6,2.0,36,213,0,288,0,sunny,40.6,0,1,0,0,1,0,0,0,6599.08,39,26.2,5471.0,25.3,347982.0,8407.0,1
2022-07-09,5,7,3,27,18,1,0,summer,8,5,1098.75,219.75,532.19,0.0,0,0,0,10,197.78,1098.75,wallet,sale,1,new,young_adult,F,0,0.1,0.0,0.0,4.62,walk_in,regular,home,5,1,1,1,2,3,2,0,20.0,60.2,28.6,1,7,1,7,1.8,2.0,35,67,0,324,0,sunny,35.9,0,0,0,0,1,0,1,0,14769.01,18,42.0,5747.0,34.9,728415.0,29700.0,0
2022-07-09,5,7,3,27,11,1,0,summer,8,14,1298.19,92.73,149.63,28.2,1,0,298,12,233.67,931.54,card,sale,1,returning,young_adult,unknown,22,2.3,75.98,2173.0,8.12,friend,premium,clothing,5,2,2,0,2,1,1,0,14.3,68.6,23.9,3,2,4,2,9.3,10.0,39,124,0,266,0,rainy,36.5,0,0,0,0,1,0,0,1,22867.08,42,83.9,4942.0,39.7,585143.0,60063.0,1
2022-07-09,5,7,3,27,10,1,0,summer,8,17,1734.79,102.05,209.92,17.2,1,0,194,17,312.26,1435.89,upi,sale,0,vip,senior,M,670,9.7,45.81,5378.0,4.74,friend,regular,beauty,4,1,0,1,1,0,4,0,5.9,62.4,24.6,2,4,0,3,4.3,0.0,49,155,0,234,0,stormy,38.3,0,0,0,0,1,0,0,1,15630.61,42,60.0,7275.0,42.8,475616.0,76634.0,1
2022-07-09,5,7,3,27,14,1,0,summer,8,9,379.36,42.15,51.56,0.0,0,0,0,3,68.28,379.36,upi,sale,1,new,senior,M,0,0.2,0.0,0.0,5.1,walk_in,budget,stationery,3,1,1,0,4,0,0,0,11.1,78.0,14.1,4,2,2,2,4.2,9.0,51,279,0,278,0,sunny,37.6,1,0,0,0,1,0,0,0,10535.88,29,45.7,6570.0,38.3,224885.0,38645.0,1
2022-07-09,5,7,3,27,19,1,0,summer,8,14,331.26,23.66,40.45,33.9,1,1,0,3,59.63,218.83,upi,sale,1,new,teen,M,0,0.4,0.0,0.0,6.18,social,regular,stationery,5,3,1,1,5,0,2,1,21.4,29.1,59.5,0,4,1,2,4.0,2.0,27,170,0,358,0,sunny,41.9,0,0,0,0,1,0,0,0,9747.55,12,44.7,4665.0,34.8,264798.0,46552.0,1
2022-07-10,6,7,3,27,18,1,0,summer,9,6,385.82,64.3,74.37,32.6,1,0,172,3,69.45,260.06,upi,sale,1,returning,adult,F,134,3.7,83.44,3788.0,7.3,walk_in,budget,food,5,3,0,1,2,1,1,1,50.0,29.2,57.0,1,3,1,7,2.3,18.0,57,144,0,200,0,sunny,30.6,0,0,0,0,1,0,0,0,24431.22,24,81.5,5583.0,22.1,592334.0,66424.0,1
2022-07-10,6,7,3,27,15,1,0,summer,9,15,1315.78,87.72,141.21,0.0,0,0,92,13,236.84,1315.78,cash,sale,1,loyal,young_adult,M,517,5.5,65.99,4421.0,6.1,social,regular,food,4,5,1,0,1,1,0,0,33.3,43.9,37.7,0,7,4,2,8.1,11.0,35,198,1,317,1,sunny,35.9,1,0,0,0,1,1,0,0,24314.23,13,83.0,7858.0,22.1,783406.0,23102.0,1
2022-07-11,0,7,3,28,11,0,0,summer,10,10,1432.36,143.24,263.65,0.0,0,0,227,14,257.82,1432.36,cash,sale,1,loyal,adult,F,328,8.0,50.15,4865.0,3.98,walk_in,budget,toys,5,3,2,1,0,0,1,1,30.0,38.8,51.5,2,4,0,3,7.0,16.0,20,268,0,288,1,sunny,33.7,0,0,1,0,1,0,1,1,23038.15,37,78.1,6658.0,38.8,658120.0,24492.0,1
2022-07-11,0,7,3,28,13,0,0,summer,10,9,494.75,54.97,107.12,0.0,0,0,0,4,89.06,494.75,upi,sale,1,new,adult,M,0,0.5,0.0,0.0,1.87,search,regular,food,5,6,2,1,0,1,1,0,66.7,25.0,57.8,2,5,2,2,6.1,19.0,28,68,1,165,0,sunny,34.0,0,0,1,0,1,0,0,0,10974.15,22,35.5,7178.0,41.2,679494.0,78675.0,1
2022-07-11,0,7,3,28,17,0,0,summer,10,2,3433.84,1716.92,2735.43,0.0,0,0,286,34,618.09,3433.84,card,sale,1,returning,young_adult,F,61,1.2,41.88,645.0,2.69,social,regular,electronics,5,1,0,1,0,1,1,1,50.0,59.3,21.9,2,2,0,2,0.3,10.0,51,76,1,181,0,rainy,39.1,0,0,1,0,1,0,0,0,18813.45,5,77.1,7674.0,14.6,454563.0,34535.0,1
2022-07-11,0,7,3,28,10,0,0,summer,10,12,640.96,53.41,66.14,0.0,0,0,313,6,115.37,640.96,upi,sale,1,returning,adult,F,164,2.3,52.8,1510.0,1.05,walk_in,regular,food,3,1,1,1,0,0,0,0,8.3,56.9,25.8,0,2,4,7,6.4,16.0,19,187,0,229,0,rainy,37.6,0,0,1,0,1,0,0,0,4646.89,9,14.4,6912.0,43.0,705316.0,74344.0,0
2022-07-11,0,7,3,28,15,0,0,summer,10,14,569.73,40.7,80.97,0.0,0,0,377,5,102.55,569.73,card,sale,1,loyal,senior,F,195,7.0,171.96,14617.0,2.3,social,premium,food,3,2,1,0,0,0,1,0,14.3,30.6,62.7,2,0,4,4,8.0,16.0,13,194,0,169,0,sunny,38.2,0,0,1,0,1,0,0,0,17246.93,38,71.7,6450.0,20.8,573517.0,60707.0,0
2022-07-11,0,7,3,28,9,0,0,summer,10,9,5408.06,600.9,611.64,8.4,1,0,73,54,973.45,4955.28,card,sale,1,loyal,young_adult,M,342,6.6,111.41,8935.0,6.57,walk_in,budget,electronics,5,1,0,1,1,1,2,0,11.1,56.4,30.2,3,1,1,3,2.1,14.0,15,85,1,287,0,sunny,32.0,1,0,1,0,1,0,0,0,12630.7,41,40.7,6734.0,14.8,611421.0,31780.0,1
2022-07-11,0,7,3,28,12,0,0,summer,10,3,1488.01,496.0,1097.64,32.8,1,1,415,14,267.84,999.94,cash,return,0,vip,teen,M,1009,18.0,153.71,33356.0,9.85,walk_in,premium,home,5,2,2,1,1,1,1,0,66.7,79.1,12.1,4,0,0,5,4.7,6.0,48,280,0,140,0,sunny,37.5,1,0,1,0,1,0,0,0,27983.13,40,81.2,4662.0,24.9,402762.0,48263.0,1
2022-07-11,0,7,3,28,11,0,0,summer,10,12,2590.6,215.88,434.55,0.0,0,0,141,25,466.31,2590.6,wallet,sale,1,returning,senior,M,96,2.4,80.07,2386.0,4.03,friend,budget,home,5,1,1,0,1,4,2,1,8.3,49.6,43.1,0,7,3,2,8.3,12.0,11,187,0,213,0,sunny,30.7,0,0,1,0,1,0,0,0,28358.69,30,85.1,4747.0,36.3,793854.0,74911.0,1
2022-07-12,1,7,3,28,17,0,0,summer,11,11,1014.71,92.25,199.39,0.0,0,1,0,10,182.65,1014.71,cash,sale,1,new,young_adult,F,0,0.4,0.0,0.0,2.27,walk_in,budget,beauty,4,1,0,0,2,1,2,0,9.1,61.8,18.7,3,3,2,3,,16.0,36,67,0,222,0,stormy,33.9,1,0,1,0,1,0,0,0,11448.14,22,58.3,4393.0,29.6,238121.0,41256.0,1
2022-07-12,1,7,3,28,19,0,0,summer,11,15,529.23,35.28,86.81,22.5,1,0,155,5,95.26,410.21,upi,sale,0,returning,adult,F,128,2.7,40.0,1336.0,3.47,friend,regular,food,4,2,1,0,0,1,1,0,13.3,57.2,30.9,4,3,0,7,5.8,4.0,15,48,0,183,0,cloudy,33.2,0,0,1,0,1,0,0,0,20638.35,39,62.6,4743.0,31.1,579142.0,39383.0,1
2022-07-12,1,7,3,28,10,0,0,summer,11,17,2064.28,121.43,181.01,0.0,0,0,389,20,371.57,2064.28,upi,sale,1,returning,adult,M,152,3.2,79.95,3150.0,7.82,ad,regular,clothing,3,0,4,1,1,0,0,0,0.0,35.9,55.7,1,4,5,2,1.8,8.0,28,274,0,228,0,cloudy,37.3,1,0,1,0,1,0,1,1,5849.98,31,38.2,6737.0,42.2,697445.0,39231.0,1
2022-07-12,1,7,3,28,18,0,0,summer,11,5,624.43,124.89,224.68,0.0,0,0,307,6,112.4,624.43,card,sale,1,returning,young_adult,M,108,3.3,33.77,,6.17,friend,regular,food,4,5,1,1,2,0,0,0,100.0,54.5,37.0,3,4,1,4,9.7,13.0,21,30,1,227,1,sunny,40.5,0,0,1,0,1,0,0,0,24751.06,49,87.5,5668.0,41.9,235149.0,59741.0,0
2022-07-13,2,7,3,28,16,0,0,summer,12,5,1211.37,242.27,472.16,0.0,0,0,0,12,218.05,1211.37,card,sale,1,new,young_adult,unknown,0,0.2,0.0,0.0,9.27,social,budget,home,5,2,0,1,2,4,1,0,40.0,55.9,28.0,4,7,0,3,4.7,18.0,40,254,0,193,0,cloudy,31.1,1,0,1,0,1,0,0,0,24952.58,15,75.2,7496.0,26.1,676203.0,26658.0,0
2022-07-13,2,7,3,28,20,0,0,summer,12,17,924.95,54.41,102.22,29.7,1,0,0,9,166.49,650.38,cash,sale,1,new,young_adult,M,0,0.7,0.0,0.0,8.32,ad,budget,clothing,5,3,2,1,0,0,2,1,17.6,75.9,6.4,0,4,2,4,3.2,9.0,21,144,0,158,0,sunny,36.6,0,0,1,0,1,0,0,0,16974.74,5,54.5,6459.0,37.3,646558.0,5161.0,1
2022-07-13,2,7,3,28,19,0,0,summer,12,3,6392.72,2130.91,4156.41,0.0,0,0,340,63,1150.69,6392.72,cash,sale,1,vip,teen,M,504,19.7,167.34,39726.0,4.2,friend,premium,electronics,5,0,2,1,1,1,1,1,0.0,70.7,20.4,4,1,0,3,8.0,5.0,30,285,1,181,1,sunny,40.3,0,0,1,0,1,0,0,1,19598.09,3,63.0,6216.0,9.4,649954.0,63671.0,1
2022-07-13,2,7,3,28,10,0,0,summer,12,16,409.71,25.61,61.8,20.5,1,0,0,4,73.75,325.87,wallet,sale,1,new,adult,M,0,0.1,0.0,0.0,8.38,walk_in,budget,food,3,4,1,0,0,1,0,0,25.0,44.1,50.5,1,3,2,6,8.3,3.0,9,233,0,241,0,stormy,,0,0,1,0,1,0,0,0,20218.23,28,60.3,6657.0,31.7,521425.0,71301.0,1
2022-07-13,2,7,3,28,17,0,0,summer,12,3,954.42,318.14,549.07,0.0,0,0,170,9,171.8,954.42,card,sale,1,returning,senior,M,116,2.5,127.23,3944.0,0.05,walk_in,regular,home,2,0,0,0,2,3,0,0,0.0,73.5,10.3,4,6,0,7,9.3,10.0,40,161,0,233,1,stormy,39.8,0,0,1,0,1,0,0,0,18527.83,11,56.4,7662.0,19.4,497277.0,67458.0,0
2022-07-13,2,7,3,28,16,0,0,summer,12,8,2086.76,260.85,598.02,0.0,0,0,128,20,375.62,2086.76,cash,sale,1,loyal,young_adult,M,216,8.4,1.6,163.0,1.36,walk_in,premium,home,4,0,1,0,1,1,2,0,0.0,35.2,57.9,1,5,2,7,5.3,17.0,54,192,0,203,0,sunny,37.7,1,0,1,0,1,0,0,0,32407.46,10,82.2,6455.0,42.6,308628.0,52258.0,1
2022-07-13,2,7,3,28,10,0,0,summer,12,3,662.51,220.84,429.94,0.0,0,1,0,6,119.25,662.51,card,sale,1,new,adult,F,0,0.5,0.0,0.0,9.44,walk_in,regular,beauty,4,0,1,0,1,1,2,0,0.0,48.9,37.9,2,4,0,7,2.0,11.0,57,112,0,206,0,cloudy,36.8,0,0,1,0,1,0,0,0,12467.47,45,41.2,5738.0,24.7,420863.0,38903.0,1
2022-07-14,3,7,3,28,12,0,0,summer,13,17,467.82,27.52,59.82,33.7,1,0,0,4,84.21,310.33,upi,sale,1,new,adult,F,0,0.4,0.0,0.0,8.92,social,regular,food,4,1,2,0,0,1,0,1,5.9,69.6,15.9,4,2,3,5,9.5,7.0,34,168,0,207,0,cloudy,30.6,0,0,1,0,1,0,0,0,8368.97,1,29.8,7335.0,36.0,788682.0,36719.0,0
2022-07-14,3,7,3,28,20,0,0,summer,13,9,934.5,103.83,154.9,29.3,1,1,435,9,168.21,660.89,upi,sale,1,returning,teen,F,123,3.6,15.14,669.0,6.56,walk_in,budget,toys,5,3,1,0,2,0,2,3,33.3,55.4,36.8,3,7,1,2,6.6,7.0,56,282,0,212,0,cloudy,32.0,0,0,1,0,1,0,0,0,22133.65,30,67.9,7506.0,42.3,313905.0,23259.0,0
2022-07-14,3,7,3,28,15,0,0,summer,13,16,720.41,45.03,67.26,0.0,0,0,411,7,129.67,720.41,cash,sale,1,returning,adult,M,14,3.8,,3057.0,4.19,friend,regular,food,3,1,1,1,0,0,0,0,6.2,57.9,29.5,1,1,6,2,0.5,9.0,42,293,0,195,0,sunny,35.8,0,1,1,0,1,1,1,0,7555.74,34,28.6,7153.0,40.2,798053.0,59509.0,0
2022-07-14,3,7,3,28,13,0,0,summer,13,1,937.47,937.47,2252.63,0.0,0,0,16,9,168.74,937.47,card,sale,1,returning,young_adult,M,8,2.3,16.92,484.0,4.47,walk_in,budget,clothing,4,0,4,1,2,0,0,1,0.0,63.1,29.2,3,1,0,7,0.6,4.0,58,243,1,168,0,rainy,34.7,0,0,1,0,1,0,0,0,11146.64,8,46.4,6122.0,39.7,256790.0,23323.0,1
2022-07-14,3,7,3,28,12,0,0,summer,13,1,242.24,242.24,544.92,27.9,1,0,279,2,43.6,174.72,upi,sale,1,returning,adult,F,85,3.1,75.18,2872.0,2.08,walk_in,regular,food,4,1,1,0,2,0,2,0,100.0,79.7,1.2,0,0,0,3,9.3,3.0,61,200,0,284,1,rainy,38.5,0,0,1,0,1,0,0,0,15534.81,35,50.7,5823.0,42.7,442629.0,34005.0,0
2022-07-14,3,7,3,28,19,0,0,summer,13,10,518.2,51.82,91.17,0.0,0,0,0,5,93.28,518.2,wallet,sale,1,new,young_adult,M,0,1.0,0.0,0.0,2.62,walk_in,regular,food,4,5,2,1,1,0,0,0,50.0,36.9,45.9,0,5,3,2,3.1,2.0,5,62,1,239,0,rainy,30.6,0,0,1,0,1,0,0,0,7175.78,44,25.9,5206.0,25.2,533416.0,11990.0,0
2022-07-14,3,7,3,28,12,0,0,summer,13,1,2795.01,2795.01,4726.68,0.0,0,0,0,27,503.1,2795.01,card,return,1,new,adult,M,0,0.0,0.0,0.0,3.33,walk_in,budget,electronics,5,1,2,1,1,0,0,1,100.0,72.1,11.8,3,5,0,6,3.7,0.0,30,101,1,217,0,sunny,30.5,0,0,1,0,1,0,0,0,21411.92,1,82.9,5008.0,11.8,587365.0,32720.0,1
2022-07-14,3,7,3,28,10,0,0,summer,13,10,588.3,58.83,80.99,0.0,0,0,0,5,105.89,588.3,cash,sale,1,new,senior,F,0,0.1,0.0,0.0,4.47,friend,regular,food,5,7,2,1,0,1,2,0,70.0,40.7,41.2,0,5,0,3,4.0,14.0,6,230,1,190,0,cloudy,30.4,0,0,1,0,1,0,0,0,12983.56,13,32.0,7694.0,41.6,685463.0,10639.0,0
2022-07-15,4,7,3,28,15,0,0,summer,14,13,1441.2,110.86,145.37,0.0,0,1,131,14,259.42,1441.2,upi,sale,1,returning,young_adult,F,21,2.8,28.44,984.0,5.45,social,budget,clothing,4,0,1,0,1,0,2,1,0.0,48.4,37.3,1,7,4,4,1.8,12.0,48,139,0,191,0,sunny,32.9,0,0,1,0,1,0,0,0,14637.63,39,35.7,6006.0,29.6,263250.0,42591.0,1
2022-07-15,4,7,3,28,20,0,0,summer,14,9,316.09,35.12,47.01,0.0,0,0,335,3,56.9,316.09,card,sale,1,returning,senior,M,132,2.7,70.15,2343.0,5.1,social,budget,stationery,4,2,1,1,1,0,0,0,22.2,64.8,19.2,0,6,3,7,9.6,13.0,56,178,0,198,0,sunny,30.7,0,0,1,0,1,0,0,0,12199.84,9,53.0,4967.0,30.6,467883.0,49192.0,1
2022-07-15,4,7,3,28,11,0,0,summer,14,14,2813.9,200.99,484.9,17.4,1,0,29,28,506.5,2322.9,upi,sale,1,vip,young_adult,F,217,11.2,240.87,32614.0,4.31,friend,regular,home,4,3,0,0,1,2,2,0,21.4,39.7,47.8,1,1,4,3,6.7,10.0,27,39,0,268,0,rainy,34.4,0,0,1,0,1,0,0,0,10425.33,29,46.0,5035.0,42.2,360133.0,56225.0,1
2022-07-15,4,7,3,28,12,0,0,summer,14,2,219.18,109.59,153.41,0.0,0,0,0,2,39.45,219.18,card,sale,0,new,teen,M,0,0.6,0.0,0.0,9.34,social,regular,stationery,5,0,2,1,3,1,1,1,0.0,58.0,34.4,1,3,0,7,9.2,3.0,53,176,0,165,0,sunny,32.6,0,0,1,0,1,0,1,0,11638.93,11,36.4,6773.0,36.3,626934.0,37561.0,0
2022-07-16,5,7,3,28,14,1,0,summer,15,5,3482.86,696.57,1162.96,0.0,0,0,190,34,626.91,3482.86,upi,sale,1,returning,young_adult,unknown,90,2.2,46.28,1268.0,,walk_in,regular,electronics,5,2,1,2,1,0,0,1,40.0,71.8,8.5,0,0,1,8,0.9,7.0,61,221,0,286,1,rainy,33.2,0,0,1,0,1,0,0,1,4766.82,27,17.0,5955.0,8.1,646830.0,43618.0,1
2022-07-16,5,7,3,28,11,1,0,summer,15,3,316.36,105.45,213.32,0.0,0,1,55,3,56.94,316.36,card,sale,1,returning,adult,M,31,2.2,125.22,3431.0,2.21,social,budget,food,5,6,0,1,2,1,2,0,100.0,59.6,22.0,1,2,0,3,0.5,,25,47,1,255,0,cloudy,30.3,0,1,1,0,1,0,0,0,15956.68,27,54.0,5037.0,41.1,421406.0,63355.0,0
2022-07-16,5,7,3,28,16,1,0,summer,15,9,2894.42,321.6,632.98,0.0,0,0,74,28,521.0,2894.42,upi,return,1,loyal,adult,F,498,7.0,160.07,13606.0,8.44,friend,budget,home,4,0,0,0,2,1,1,1,0.0,62.0,27.6,4,2,1,2,8.5,4.0,39,154,0,233,0,sunny,37.3,0,0,1,0,1,0,0,0,25024.24,7,79.1,5451.0,27.0,416810.0,12590.0,1
2022-07-16,5,7,3,28,12,1,0,summer,15,7,462.79,66.11,142.56,24.5,1,0,183,4,83.3,349.35,card,sale,1,returning,senior,M,152,3.9,18.28,874.0,7.3,walk_in,premium,food,5,1,2,0,1,0,1,1,14.3,37.8,53.0,3,4,2,6,1.7,4.0,24,59,0,339,1,stormy,33.5,0,0,1,0,1,0,0,0,23323.03,5,85.4,5633.0,29.6,353752.0,44582.0,0
2022-07-16,5,7,3,28,10,1,0,summer,15,10,575.69,57.57,90.31,7.5,1,0,0,5,103.62,532.78,card,sale,1,new,adult,F,0,0.1,0.0,0.0,6.27,social,premium,food,5,2,1,1,0,1,0,1,20.0,71.9,8.5,1,3,0,8,3.9,6.0,9,228,0,268,1,stormy,33.6,1,0,1,0,1,0,0,0,11587.71,47,48.5,4057.0,32.3,782304.0,36201.0,0
2022-07-16,5,7,3,28,12,1,0,summer,15,3,511.67,170.56,255.61,0.0,0,0,414,5,92.1,511.67,cash,sale,1,returning,adult,F,0,2.6,91.71,2953.0,1.45,social,premium,food,5,3,1,0,1,1,1,1,100.0,32.7,56.5,2,4,0,5,8.6,15.0,34,81,0,235,1,sunny,32.9,0,0,1,0,1,0,0,0,21950.73,32,74.8,7382.0,28.4,297059.0,11667.0,0
2022-07-16,5,7,3,28,20,1,0,summer,15,8,413.29,51.66,90.61,8.9,1,0,430,4,74.39,376.64,upi,sale,1,returning,senior,F,71,3.8,57.77,2692.0,8.06,search,budget,stationery,5,2,1,0,4,1,2,1,25.0,30.4,55.3,4,6,0,4,1.2,19.0,11,290,1,285,0,cloudy,30.3,0,0,1,0,1,0,0,0,8828.49,6,23.2,7905.0,34.3,229259.0,35089.0,1
2022-07-16,5,7,3,28,20,1,0,summer,15,14,2285.62,163.26,318.7,0.0,0,0,409,22,411.41,2285.62,card,sale,0,loyal,senior,F,509,7.2,44.15,3859.0,8.92,social,premium,clothing,5,0,1,1,2,1,2,0,0.0,27.0,61.6,2,7,2,3,7.8,0.0,10,179,0,283,1,sunny,40.9,0,0,1,0,1,0,0,0,26222.82,6,76.3,5414.0,26.1,280911.0,6920.0,1
2022-07-16,5,7,3,28,15,1,0,summer,15,2,239.89,119.94,298.88,10.5,1,0,0,2,43.18,214.82,card,sale,1,new,adult,F,0,0.6,0.0,0.0,8.62,walk_in,budget,stationery,5,2,1,1,1,0,2,0,100.0,46.6,43.7,1,5,0,2,0.7,,13,52,0,237,0,sunny,36.0,0,0,1,0,1,0,0,0,15632.24,46,48.5,7645.0,26.3,784977.0,65171.0,0
2022-07-16,5,7,3,28,13,1,0,summer,15,14,1387.4,99.1,186.42,26.7,1,1,398,13,249.73,1017.58,cash,sale,1,loyal,adult,M,264,5.4,186.02,12240.0,2.35,walk_in,budget,clothing,3,2,2,0,0,0,1,0,14.3,70.8,18.5,2,7,5,3,2.2,10.0,64,236,0,334,0,cloudy,34.6,0,0,1,0,1,0,0,0,25003.67,24,76.0,5564.0,43.2,311384.0,71179.0,1
2022-07-17,6,7,3,28,18,1,0,summer,16,4,880.24,220.06,473.48,0.0,0,1,447,8,158.44,880.24,cash,sale,1,returning,adult,M,152,1.8,54.03,1221.0,3.51,walk_in,budget,clothing,4,1,2,1,2,0,0,0,25.0,54.4,31.4,0,3,0,4,5.7,13.0,31,272,0,339,0,sunny,30.6,0,0,1,0,1,0,0,0,27805.09,34,83.4,4344.0,24.5,518651.0,33707.0,1
2022-07-17,6,7,3,28,11,1,0,summer,16,15,2908.68,193.91,462.82,12.8,1,0,305,29,523.56,2535.4,card,sale,1,loyal,young_adult,unknown,48,5.9,53.47,3839.0,4.39,social,regular,clothing,4,2,2,1,0,0,2,0,13.3,52.3,36.6,2,7,0,6,6.4,15.0,45,38,0,275,0,sunny,37.8,0,0,1,0,1,0,0,0,12317.8,25,38.1,5669.0,28.1,265333.0,61981.0,1
2022-07-17,6,7,3,28,16,1,0,summer,16,14,664.25,47.45,47.69,0.0,0,0,0,6,119.56,664.25,cash,sale,1,new,senior,F,0,0.2,0.0,0.0,9.76,social,regular,food,5,7,1,1,1,1,2,1,50.0,46.1,37.4,1,4,2,8,4.0,1.0,54,103,0,324,0,sunny,38.8,0,0,1,0,1,0,1,0,11984.81,39,35.1,6989.0,22.2,326234.0,50901.0,1
2022-07-17,6,7,3,28,17,1,0,summer,16,8,1439.65,179.96,248.53,13.6,1,0,417,14,259.14,1244.1,upi,sale,1,loyal,senior,M,232,9.9,88.96,10657.0,1.35,friend,budget,clothing,4,1,1,1,2,0,0,0,12.5,68.4,14.1,3,6,0,2,9.5,10.0,35,261,0,252,1,sunny,33.6,0,0,1,0,1,0,0,0,18374.79,20,61.1,7009.0,43.2,771762.0,68082.0,0
2022-07-17,6,7,3,28,17,1,0,summer,16,2,314.16,157.08,157.85,0.0,0,0,14,3,56.55,314.16,cash,sale,1,loyal,adult,M,470,8.1,18.21,1788.0,2.09,walk_in,premium,stationery,5,2,2,1,1,1,2,0,100.0,29.6,57.3,0,7,0,8,8.7,13.0,12,179,0,253,0,sunny,34.1,0,1,1,0,1,0,0,0,6118.95,22,32.1,6123.0,37.8,578799.0,58921.0,0
2022-07-17,6,7,3,28,11,1,0,summer,16,7,5555.42,793.63,1869.11,0.0,0,0,4,55,999.98,5555.42,upi,sale,1,returning,young_adult,M,35,2.6,114.01,3671.0,5.09,search,budget,electronics,2,0,0,1,0,0,0,1,0.0,53.5,41.3,0,5,0,7,2.6,19.0,48,290,0,349,0,rainy,30.4,0,0,1,0,1,0,0,0,5732.79,8,20.2,6136.0,11.3,598658.0,32314.0,1
2022-07-17,6,7,3,28,17,1,0,summer,16,11,711.91,64.72,102.33,0.0,0,0,41,7,128.14,711.91,upi,return,1,returning,young_adult,M,1,2.8,44.45,1538.0,1.41,friend,regular,food,5,1,2,1,2,0,1,0,9.1,24.1,57.5,1,4,1,2,9.4,13.0,53,243,0,293,0,stormy,36.3,0,0,1,0,1,0,0,0,3953.8,42,10.5,5416.0,29.0,338083.0,76576.0,0
2022-07-17,6,7,3,28,16,1,0,summer,16,6,257.32,42.89,80.21,9.8,1,0,0,2,46.32,231.98,card,sale,1,new,senior,M,0,0.6,0.0,,5.65,search,premium,stationery,5,1,2,0,3,0,1,1,16.7,66.1,23.6,2,2,0,4,4.5,16.0,35,91,0,298,1,rainy,35.2,0,0,1,0,1,0,0,0,3079.61,15,10.3,7700.0,42.1,559942.0,45871.0,0
2022-07-18,0,7,3,29,19,0,0,summer,17,11,1280.06,116.37,200.74,0.0,0,0,0,12,230.41,1280.06,cash,sale,1,new,senior,F,0,0.9,0.0,0.0,3.7,search,regular,clothing,4,0,1,0,1,1,2,0,0.0,67.0,18.7,3,2,0,7,1.6,10.0,51,180,0,156,0,sunny,38.5,0,0,1,0,1,0,0,0,3805.12,48,11.3,6401.0,34.7,385104.0,68240.0,0
2022-07-18,0,7,3,29,11,0,0,summer,17,14,711.44,50.82,108.25,15.5,1,0,46,7,128.06,601.4,upi,sale,0,loyal,adult,M,397,6.0,100.79,7358.0,7.2,walk_in,regular,food,4,1,2,0,0,0,2,1,7.1,26.3,58.2,3,2,4,2,0.1,9.0,52,260,1,146,0,sunny,31.5,0,0,1,0,1,0,1,0,16350.35,31,58.9,6556.0,34.8,778972.0,31680.0,0
