age,gender,city_tier,education,occupation,income_band,plan_type,monthly_charge,tenure_months,contract_type,auto_renew,payment_method,logins_per_month,avg_session_minutes,features_used_count,mobile_app_usage_pct,support_tickets_raised,support_tickets_resolved,nps_score,last_login_days_ago,referrals_made,late_payments_count,payment_failures,total_spend_12m,discount_used_count,upgrade_downgrade_count,product_rating,onboarding_completed,tutorial_completed,days_to_first_value,competitor_product_used,promo_sensitivity,churned
50,F,tier1,graduate,salaried,low,enterprise,712.74,14,annual,0,net_banking,12,14.1,12,42.1,1,0,7.0,97,2,2,0,8014.11,3,1,2.7,1,1,12.0,0,low,1
50,F,tier1,graduate,homemaker,high,standard,331.64,65,monthly,1,debit_card,11,18.5,3,31.1,8,6,10.0,0,4,3,0,3612.52,4,0,3.3,1,0,38.0,0,low,0
28,F,tier3,graduate,homemaker,low,basic,230.04,23,annual,1,wallet,14,21.2,8,96.4,11,8,2.0,17,3,3,0,2513.18,0,1,4.9,1,1,9.0,0,high,1
46,M,tier2,postgraduate,self_employed,medium,basic,227.48,44,monthly,0,debit_card,11,34.1,8,52.9,9,8,1.0,116,6,1,3,2362.27,2,0,3.1,1,0,2.0,1,low,0
43,F,tier2,graduate,retired,high,basic,329.48,18,annual,0,debit_card,20,20.0,17,84.5,8,6,9.0,44,5,3,3,3854.66,2,1,5.0,1,1,25.0,1,low,1
31,F,tier2,graduate,salaried,medium,premium,452.68,65,annual,1,upi,14,18.7,1,74.8,0,0,9.0,42,3,1,0,5000.95,1,1,2.7,1,1,24.0,0,low,0
52,M,tier1,school,salaried,medium,standard,532.85,52,monthly,0,debit_card,16,17.6,16,28.6,1,0,8.0,142,3,0,2,5958.12,4,1,2.2,0,1,40.0,0,low,0
30,M,tier1,graduate,homemaker,medium,basic,397.91,68,annual,1,debit_card,4,18.8,2,46.8,3,2,5.0,21,1,4,3,4508.29,2,0,5.0,1,0,13.0,0,low,1
38,M,tier2,school,salaried,medium,enterprise,1183.54,23,annual,0,net_banking,10,17.1,18,55.6,9,7,10.0,146,5,4,1,12401.77,2,2,3.9,1,0,28.0,1,medium,1
20,M,tier2,graduate,retired,very_high,basic,368.49,30,monthly,1,debit_card,12,24.1,19,71.4,6,5,7.0,70,5,3,3,4159.47,0,1,3.3,1,0,18.0,1,low,1
55,F,tier1,graduate,homemaker,high,standard,358.65,34,annual,1,net_banking,8,23.1,6,44.3,0,0,0.0,55,4,5,1,4013.67,4,0,2.7,0,0,22.0,1,medium,1
59,M,tier1,graduate,self_employed,medium,basic,320.79,25,monthly,0,debit_card,12,,15,88.8,0,0,9.0,144,0,3,3,3819.45,4,2,4.2,1,1,35.0,0,high,1
59,F,tier2,graduate,salaried,low,premium,578.13,50,annual,0,upi,9,17.9,3,45.7,6,5,9.0,98,0,0,0,6522.73,4,2,4.5,1,0,13.0,1,medium,1
29,F,tier2,school,self_employed,high,basic,398.6,22,monthly,0,credit_card,17,26.1,14,85.3,1,0,8.0,112,1,1,1,4200.43,0,0,4.4,0,1,21.0,0,medium,1
51,M,tier2,postgraduate,self_employed,medium,enterprise,782.68,20,monthly,1,debit_card,11,19.0,5,97.6,4,3,3.0,7,6,5,1,8161.96,3,0,3.5,1,0,44.0,0,medium,1
35,Other,tier1,school,salaried,low,basic,235.52,18,monthly,1,upi,6,17.8,16,33.9,10,9,6.0,42,2,5,2,2590.67,1,1,5.0,1,0,17.0,0,medium,0
21,F,tier1,postgraduate,homemaker,medium,premium,691.97,2,annual,1,upi,8,3.3,5,37.0,2,1,,78,6,4,2,1242.23,4,1,5.0,1,0,36.0,0,medium,1
29,F,tier1,graduate,salaried,very_high,premium,513.92,11,biannual,0,upi,19,28.2,9,25.0,3,2,4.0,63,3,5,2,5302.23,3,1,3.8,0,1,1.0,0,medium,1
45,M,tier1,graduate,self_employed,medium,basic,219.55,47,annual,0,debit_card,14,24.4,13,40.2,4,3,0.0,64,4,1,2,2285.68,0,1,4.7,1,1,36.0,0,high,0
39,F,tier1,graduate,self_employed,low,standard,289.73,61,annual,1,upi,17,20.6,3,86.9,10,8,6.0,124,3,2,2,2900.24,1,1,4.5,0,1,9.0,0,high,0
33,F,tier1,school,salaried,high,basic,325.09,30,biannual,0,upi,12,16.1,17,43.0,4,3,2.0,1,5,5,3,3711.58,3,2,5.0,1,1,25.0,0,medium,1
47,M,tier1,postgraduate,salaried,medium,premium,656.39,56,monthly,1,credit_card,18,19.7,12,46.4,10,7,,21,2,0,3,6422.38,1,0,1.7,1,1,43.0,0,medium,0
26,M,tier3,postgraduate,self_employed,,standard,430.95,65,annual,1,debit_card,12,33.9,3,86.8,1,0,10.0,89,0,2,2,4383.78,2,0,3.8,1,1,15.0,0,low,0
28,M,tier2,postgraduate,homemaker,high,premium,562.42,7,monthly,1,wallet,13,25.1,12,3.3,3,2,10.0,111,7,5,1,3888.71,4,2,4.1,0,0,27.0,1,medium,1
64,M,tier1,postgraduate,retired,high,enterprise,725.83,5,annual,0,net_banking,19,,3,15.3,4,3,5.0,12,3,2,3,3403.89,0,0,2.7,1,1,14.0,1,low,0
35,F,tier2,graduate,salaried,high,standard,455.9,5,annual,1,net_banking,10,9.0,4,92.9,2,1,5.0,69,1,4,1,1892.72,3,0,4.6,1,1,10.0,0,low,1
21,F,tier2,graduate,student,low,premium,610.36,40,biannual,0,upi,13,8.2,15,56.8,4,3,2.0,41,2,5,2,6024.24,2,2,5.0,1,1,7.0,0,low,0
67,F,tier3,postgraduate,student,very_high,standard,381.99,8,biannual,1,credit_card,13,26.9,9,66.9,8,6,,69,3,1,3,2877.7,1,0,3.8,1,0,15.0,1,medium,1
18,Other,tier3,school,homemaker,low,standard,394.54,27,monthly,0,upi,12,17.8,1,22.0,9,6,2.0,108,4,4,0,4376.61,1,2,4.2,1,1,3.0,1,low,1
24,F,tier1,graduate,student,medium,premium,434.96,11,biannual,0,upi,8,8.6,19,73.7,11,8,10.0,63,7,1,2,3869.44,0,1,3.1,1,0,8.0,0,medium,1
63,F,tier1,postgraduate,salaried,high,basic,208.36,45,annual,0,debit_card,8,17.1,2,52.6,1,0,1.0,78,3,2,1,2418.49,2,2,5.0,1,1,41.0,0,low,1
71,F,tier3,graduate,homemaker,medium,standard,537.48,4,annual,0,credit_card,11,,18,48.4,3,2,1.0,24,4,2,2,1946.16,2,2,4.9,0,1,41.0,0,low,1
31,M,tier1,graduate,homemaker,medium,standard,408.6,5,monthly,0,wallet,20,12.5,3,49.1,7,5,8.0,118,0,5,0,1755.42,3,1,2.7,1,1,19.0,1,low,1
30,Other,tier2,graduate,student,medium,premium,646.0,43,monthly,0,credit_card,16,19.5,1,17.8,1,0,6.0,56,5,3,1,6710.74,2,1,4.3,1,1,31.0,0,high,0
60,F,tier1,school,salaried,high,premium,789.55,61,monthly,0,credit_card,14,5.9,3,61.1,6,4,2.0,67,2,3,2,9025.57,2,0,5.0,1,0,38.0,0,medium,0
34,F,tier1,graduate,salaried,low,standard,537.34,8,annual,1,debit_card,11,34.8,13,70.3,10,7,4.0,122,5,0,2,3828.07,3,2,2.7,1,0,36.0,0,high,1
46,M,tier3,graduate,self_employed,medium,standard,478.2,65,monthly,1,wallet,7,17.0,14,89.3,6,5,7.0,18,4,1,3,4870.79,2,2,4.2,1,0,19.0,1,low,0
39,M,tier3,postgraduate,retired,medium,premium,469.43,26,annual,0,debit_card,13,16.4,18,67.0,1,0,4.0,78,2,1,2,4947.92,2,0,,1,0,11.0,1,low,1
49,F,tier2,school,salaried,medium,standard,317.83,18,annual,0,net_banking,11,16.1,9,40.7,4,3,7.0,32,2,2,1,3512.3,1,1,3.6,1,1,5.0,0,low,1
69,M,tier1,graduate,self_employed,medium,enterprise,864.87,31,annual,1,upi,11,13.2,2,91.9,2,1,9.0,46,7,4,1,8578.02,3,2,3.2,0,1,39.0,0,medium,0
53,F,tier2,graduate,homemaker,medium,premium,778.73,61,annual,1,credit_card,12,19.6,10,69.1,6,5,6.0,143,0,1,1,8122.87,1,0,4.0,1,0,13.0,0,low,1
49,F,tier3,school,salaried,low,standard,347.53,68,annual,1,credit_card,9,19.0,3,25.9,11,9,3.0,171,2,3,3,3540.71,1,1,4.3,0,0,26.0,1,high,1
25,M,tier3,graduate,salaried,medium,standard,551.6,45,annual,1,debit_card,9,8.3,16,48.3,2,1,3.0,31,5,4,3,5912.02,1,1,2.0,0,1,13.0,0,low,1
64,F,tier2,graduate,retired,high,basic,390.01,34,annual,0,wallet,11,24.6,6,51.0,8,7,6.0,27,5,3,1,4295.28,3,0,3.8,1,1,32.0,0,high,1
24,M,tier2,school,salaried,medium,premium,784.0,70,monthly,0,upi,10,37.9,1,24.3,5,4,0.0,97,7,3,0,9216.75,0,0,5.0,1,1,36.0,0,low,1
41,Other,tier1,graduate,self_employed,medium,basic,268.53,38,monthly,1,debit_card,10,11.6,19,74.0,8,7,9.0,55,4,3,1,3083.14,4,1,4.9,1,1,14.0,0,medium,1
25,F,tier2,graduate,homemaker,medium,premium,506.55,44,annual,1,credit_card,15,1.0,8,43.7,8,6,8.0,31,6,4,0,5394.4,1,0,4.1,1,0,16.0,1,low,0
65,M,tier1,postgraduate,salaried,medium,standard,396.82,51,monthly,0,credit_card,19,13.7,8,35.8,3,2,1.0,90,5,4,2,4510.24,1,0,4.8,1,1,15.0,0,low,1
51,F,tier2,postgraduate,salaried,medium,basic,317.42,2,annual,1,upi,13,13.8,7,31.8,5,3,6.0,75,0,3,0,510.01,1,1,5.0,1,0,29.0,1,high,1
67,F,tier3,school,salaried,very_high,enterprise,739.38,55,annual,1,credit_card,15,28.8,1,55.7,7,6,5.0,112,7,3,2,7468.96,2,0,3.8,1,1,22.0,1,low,1
66,M,tier2,graduate,salaried,medium,premium,617.02,61,annual,0,wallet,11,13.3,19,45.8,0,0,6.0,177,6,2,1,6397.33,4,2,2.9,1,1,37.0,0,high,1
34,M,tier3,graduate,self_employed,high,premium,637.57,29,annual,1,wallet,10,28.1,5,98.8,1,0,9.0,172,0,0,0,7407.89,3,2,2.5,1,0,39.0,0,high,1
26,M,tier1,postgraduate,salaried,medium,basic,382.28,19,annual,1,debit_card,14,19.3,14,40.4,7,5,5.0,89,2,4,0,4042.81,3,1,2.8,1,0,11.0,0,medium,0
56,M,tier3,school,salaried,medium,basic,286.87,25,monthly,0,debit_card,15,22.5,2,34.1,11,8,8.0,48,3,5,2,3430.25,1,2,2.4,1,1,28.0,0,low,1
41,M,tier3,school,student,high,standard,531.38,29,monthly,1,credit_card,20,9.1,12,0.3,7,6,4.0,63,1,0,3,5598.74,3,2,3.6,0,0,43.0,1,low,0
33,M,tier3,postgraduate,student,high,premium,455.67,67,annual,0,debit_card,9,6.6,3,36.5,1,0,5.0,120,4,4,0,5431.08,2,1,2.9,1,1,11.0,0,high,1
24,F,tier1,graduate,retired,medium,premium,616.76,30,biannual,0,credit_card,10,17.7,1,39.3,4,3,0.0,27,4,3,2,7180.75,4,2,5.0,0,1,35.0,0,high,1
40,Other,tier2,graduate,retired,very_high,standard,503.54,5,biannual,1,wallet,9,19.3,8,52.7,2,1,5.0,52,6,1,2,2286.55,3,2,4.8,0,1,12.0,0,medium,1
49,M,tier2,graduate,salaried,high,standard,329.41,11,biannual,1,upi,11,20.0,13,31.4,9,8,3.0,136,2,2,2,3192.91,1,2,3.3,1,1,18.0,0,low,1
61,M,tier1,school,salaried,medium,standard,283.68,29,annual,1,debit_card,10,25.4,18,92.0,6,4,9.0,105,4,2,2,3023.52,0,1,3.3,1,1,22.0,0,high,1
52,M,tier2,graduate,homemaker,medium,basic,223.52,64,annual,1,debit_card,9,20.7,13,0.0,0,0,8.0,10,5,3,3,2336.82,3,0,4.1,1,0,4.0,0,high,1
59,M,tier2,school,retired,medium,standard,451.93,17,monthly,1,upi,12,15.2,18,4.4,10,9,1.0,139,6,5,2,5415.62,3,2,4.4,0,0,23.0,1,low,1
22,F,tier3,graduate,salaried,low,enterprise,711.02,11,monthly,0,net_banking,16,3.6,6,81.3,4,3,3.0,55,1,5,1,7021.02,0,1,4.1,1,0,25.0,0,medium,1
70,F,tier1,school,homemaker,medium,standard,367.12,45,monthly,1,debit_card,13,14.4,10,52.0,1,0,4.0,125,6,0,2,3927.85,2,0,5.0,1,1,29.0,1,high,1
23,M,tier2,graduate,student,medium,premium,773.38,52,annual,1,credit_card,13,1.0,3,15.0,9,7,0.0,107,0,2,3,9129.04,1,2,5.0,1,1,41.0,1,low,1
24,F,tier3,school,student,low,standard,483.03,25,monthly,0,credit_card,19,7.6,11,73.8,9,7,0.0,63,0,3,0,4751.01,3,1,2.9,1,0,22.0,0,high,0
24,F,tier2,graduate,salaried,medium,basic,333.5,9,annual,0,credit_card,10,10.7,4,20.1,11,10,6.0,40,6,5,1,2747.66,3,1,3.3,1,1,38.0,1,medium,1
31,F,tier1,graduate,student,low,standard,397.51,40,biannual,1,credit_card,10,18.8,13,53.7,5,4,6.0,104,7,2,3,4163.17,0,1,4.0,0,0,14.0,0,low,1
57,F,tier2,graduate,salaried,high,basic,352.28,37,annual,0,debit_card,16,17.1,14,21.3,0,0,,58,6,5,0,4070.98,1,2,4.8,0,1,16.0,0,high,1
39,M,tier1,school,self_employed,medium,standard,487.3,13,annual,0,upi,9,13.7,3,95.5,1,0,9.0,49,1,0,3,5353.56,3,2,3.6,1,1,21.0,1,low,1
39,M,tier2,graduate,homemaker,high,standard,460.98,5,annual,1,upi,12,19.6,2,32.5,6,4,5.0,151,3,4,1,2041.22,0,0,2.8,0,0,4.0,0,high,1
55,F,tier3,graduate,student,very_high,premium,726.78,59,annual,1,debit_card,15,23.3,1,94.3,1,0,5.0,93,6,1,1,7740.99,4,1,3.4,1,1,42.0,1,medium,0
22,F,tier2,school,salaried,high,standard,330.33,70,annual,0,credit_card,13,28.0,1,70.3,4,2,5.0,98,6,2,2,3715.97,0,1,4.0,1,0,30.0,1,medium,1
55,F,tier1,postgraduate,salaried,medium,basic,205.59,25,annual,0,upi,9,25.6,18,75.0,11,8,6.0,173,5,2,0,2062.4,0,1,4.5,1,1,,0,medium,1
25,Other,tier2,graduate,self_employed,medium,standard,465.63,60,biannual,1,debit_card,12,16.0,12,10.1,11,9,,52,3,2,1,4909.39,3,1,4.2,1,0,7.0,0,low,1
20,F,tier2,postgraduate,salaried,high,standard,484.49,50,monthly,0,credit_card,14,12.7,16,7.6,4,3,9.0,41,1,3,2,4913.19,0,0,4.5,1,0,39.0,0,high,0
65,M,tier1,graduate,self_employed,medium,premium,655.73,19,annual,1,credit_card,10,15.0,5,16.3,6,4,0.0,116,1,4,3,7651.74,4,1,4.2,1,0,20.0,1,low,1
69,M,tier1,graduate,salaried,medium,standard,282.66,58,monthly,1,credit_card,4,25.6,15,99.9,4,3,8.0,36,4,4,0,3127.08,0,0,4.9,1,0,13.0,0,medium,1
33,F,tier2,graduate,salaried,medium,standard,542.45,10,monthly,0,net_banking,9,18.5,18,79.9,2,1,,35,4,0,1,5333.55,3,1,5.0,0,1,28.0,0,low,1
41,F,tier2,graduate,self_employed,low,basic,349.03,6,annual,1,wallet,12,20.9,16,34.9,7,6,5.0,124,1,4,1,1941.24,3,0,2.4,0,0,6.0,0,high,1
71,M,tier1,postgraduate,student,medium,standard,361.08,27,monthly,0,debit_card,8,7.1,7,11.1,3,2,1.0,74,6,2,2,4166.83,1,1,2.7,1,0,27.0,0,medium,1
67,F,tier1,graduate,salaried,low,basic,288.42,53,annual,1,credit_card,14,23.5,4,7.7,4,3,8.0,8,7,3,3,3120.34,1,0,3.4,1,0,11.0,0,medium,1
70,M,tier2,graduate,student,high,enterprise,784.96,41,monthly,0,upi,8,30.6,17,61.3,7,5,9.0,32,1,1,0,9407.57,1,2,4.8,1,0,44.0,0,medium,1
66,M,tier1,graduate,retired,high,basic,289.23,66,annual,0,upi,5,,1,5.2,3,2,6.0,61,6,0,3,2812.1,2,2,2.9,1,1,25.0,0,medium,0
47,M,tier2,graduate,self_employed,high,basic,310.67,9,monthly,0,credit_card,11,19.1,14,52.0,1,0,6.0,17,1,2,2,2436.39,2,0,3.9,1,1,25.0,0,high,1
36,F,tier2,graduate,self_employed,high,standard,400.21,55,biannual,0,debit_card,10,23.1,17,57.9,0,0,4.0,12,5,4,2,4005.24,4,2,3.2,1,1,3.0,0,low,0
54,F,tier2,graduate,salaried,low,standard,512.66,14,annual,1,credit_card,14,1.1,7,44.8,2,1,6.0,60,0,2,3,5422.06,4,0,3.0,1,1,36.0,1,medium,1
47,F,tier1,postgraduate,salaried,medium,standard,395.92,30,annual,1,debit_card,8,16.4,15,11.2,11,8,9.0,36,0,2,2,3883.81,2,2,3.4,1,1,13.0,1,medium,1
52,M,tier1,postgraduate,self_employed,very_high,basic,346.01,22,biannual,1,credit_card,11,25.4,6,37.6,10,7,6.0,0,0,5,3,4151.17,3,0,3.5,0,1,26.0,0,high,1
40,F,tier1,graduate,retired,medium,premium,617.62,45,annual,1,credit_card,11,18.0,5,3.6,8,7,,31,7,3,2,6358.55,3,2,3.6,0,1,41.0,0,high,1
24,M,tier2,school,homemaker,medium,enterprise,914.18,39,annual,1,debit_card,19,27.1,11,98.9,5,4,1.0,17,0,3,3,10409.8,1,0,1.8,1,1,22.0,1,high,1
24,M,tier3,graduate,salaried,high,basic,337.89,38,monthly,0,credit_card,8,13.0,8,14.5,3,2,4.0,157,0,4,1,3974.79,1,0,2.5,0,1,27.0,0,medium,1
46,M,tier3,graduate,self_employed,,standard,494.11,68,annual,0,credit_card,16,21.1,8,44.0,5,3,9.0,45,1,0,2,5521.41,1,1,,1,0,3.0,0,medium,0
64,M,tier2,postgraduate,homemaker,medium,premium,535.18,47,monthly,1,upi,8,2.0,6,35.3,7,6,9.0,105,6,3,0,6417.66,3,2,4.5,0,1,41.0,0,low,1
33,M,tier3,postgraduate,homemaker,high,basic,292.17,8,monthly,0,upi,15,16.6,10,91.6,3,2,9.0,160,7,4,2,2166.43,3,0,3.7,1,1,29.0,0,low,1
65,M,tier2,postgraduate,student,medium,basic,345.24,19,annual,0,net_banking,15,4.9,14,62.5,3,2,1.0,5,3,0,1,3720.95,0,2,2.7,1,1,37.0,0,high,1
61,M,tier2,graduate,salaried,medium,premium,518.75,7,annual,0,credit_card,6,15.4,12,44.1,11,9,3.0,113,3,3,1,2954.15,2,2,4.3,1,1,7.0,0,low,1
35,F,tier2,school,retired,high,basic,347.68,22,monthly,0,credit_card,12,16.7,8,32.4,11,10,1.0,84,0,5,1,4061.29,2,2,1.9,1,1,43.0,0,low,1
57,F,tier1,graduate,self_employed,low,premium,435.18,38,monthly,0,net_banking,11,21.9,12,49.3,8,6,4.0,41,0,3,0,4549.39,3,0,4.3,1,1,,0,low,1
46,M,tier1,graduate,self_employed,high,standard,468.14,15,annual,0,net_banking,24,24.0,9,61.8,1,0,7.0,169,0,4,2,5489.05,1,0,4.5,1,1,22.0,0,high,0
58,M,tier1,postgraduate,homemaker,medium,standard,478.06,61,annual,1,upi,9,21.3,14,88.4,5,3,7.0,58,0,5,2,4750.94,1,1,3.8,1,1,35.0,0,low,1
53,F,tier3,graduate,salaried,medium,basic,285.45,1,annual,1,wallet,12,27.4,16,96.9,1,0,3.0,131,0,5,0,259.56,3,0,3.5,1,0,9.0,1,high,1
43,F,tier1,graduate,salaried,low,premium,759.57,50,annual,0,upi,13,16.5,3,72.6,9,6,2.0,141,6,4,3,8036.25,4,1,3.7,1,0,26.0,0,low,1
44,M,tier2,postgraduate,homemaker,low,enterprise,823.27,63,annual,1,credit_card,17,32.1,4,74.5,1,0,9.0,33,0,0,0,8947.52,2,2,2.6,1,0,37.0,0,low,0
44,F,tier3,graduate,salaried,medium,premium,776.03,49,monthly,1,credit_card,13,14.5,4,43.9,0,0,6.0,174,1,0,1,7712.2,2,2,4.5,1,0,2.0,0,low,1
45,F,tier3,graduate,salaried,high,basic,247.55,6,annual,1,upi,12,19.6,10,88.3,8,7,6.0,157,3,0,2,1476.5,3,0,3.1,0,0,31.0,0,medium,1
27,M,tier2,graduate,homemaker,medium,standard,370.36,17,monthly,1,credit_card,17,17.1,7,72.2,11,9,4.0,0,6,0,3,3689.35,3,2,4.7,1,0,40.0,0,low,0
28,M,tier1,graduate,homemaker,medium,standard,495.69,35,annual,1,debit_card,3,23.1,19,79.4,11,7,9.0,15,5,3,3,5700.31,2,2,3.1,0,1,26.0,0,low,1
67,M,tier2,school,self_employed,low,basic,239.9,61,monthly,1,net_banking,8,1.0,6,93.0,3,2,7.0,171,3,0,0,2495.55,1,1,4.6,0,1,3.0,1,high,1
41,F,tier1,graduate,self_employed,high,standard,444.57,22,annual,1,credit_card,5,14.7,10,25.6,5,4,4.0,48,0,0,0,4808.18,2,0,,1,0,32.0,0,medium,1
32,F,tier2,graduate,self_employed,low,basic,370.46,60,annual,1,credit_card,14,6.3,9,10.0,1,0,7.0,173,6,2,1,4055.07,4,1,4.5,1,1,,0,medium,0
69,M,tier1,graduate,salaried,low,premium,559.58,11,monthly,0,net_banking,11,28.2,12,59.2,11,7,9.0,3,5,0,0,5673.35,0,0,2.3,1,1,10.0,0,medium,1
25,F,tier3,graduate,salaried,medium,standard,368.13,62,annual,1,upi,15,24.3,8,34.0,10,7,6.0,146,5,5,3,3912.33,2,0,5.0,1,0,15.0,0,medium,1
63,M,tier1,postgraduate,salaried,,enterprise,1386.78,22,monthly,0,upi,12,11.2,16,64.3,8,6,8.0,164,0,2,3,15229.85,4,2,3.4,0,0,43.0,1,medium,1
57,M,tier2,postgraduate,student,medium,basic,278.23,45,biannual,1,upi,9,8.0,19,96.8,7,6,5.0,142,5,3,3,3184.95,4,1,3.5,1,0,1.0,0,medium,1
59,F,tier1,graduate,self_employed,high,standard,325.33,33,biannual,0,debit_card,12,16.0,9,38.4,11,10,2.0,153,6,4,3,3894.8,4,1,5.0,0,0,18.0,0,medium,1
27,M,tier2,school,self_employed,medium,standard,382.56,22,monthly,1,debit_card,4,2.3,10,89.4,10,9,9.0,4,6,1,3,3673.08,1,0,2.8,0,0,26.0,0,medium,1
36,M,tier1,postgraduate,student,low,basic,370.66,17,monthly,1,upi,13,11.8,17,92.5,11,9,6.0,105,3,1,1,4322.28,0,1,5.0,1,1,31.0,1,medium,1
66,F,tier3,graduate,salaried,very_high,basic,270.7,54,annual,1,wallet,17,25.7,6,92.7,11,9,8.0,77,4,5,3,3189.09,2,0,4.9,1,1,5.0,1,high,1
40,M,tier3,school,self_employed,medium,enterprise,1314.74,47,monthly,1,credit_card,12,39.0,3,38.3,7,6,9.0,65,5,5,3,15403.35,1,1,2.9,1,0,15.0,1,medium,0
32,M,tier2,postgraduate,salaried,low,premium,498.62,64,monthly,1,net_banking,15,29.3,3,25.8,6,5,0.0,58,4,1,0,4836.38,1,2,4.3,1,0,40.0,0,medium,1
57,M,tier2,graduate,self_employed,medium,standard,549.38,51,annual,0,net_banking,8,22.1,15,61.4,0,0,7.0,52,6,1,3,5426.38,0,0,3.0,1,1,15.0,0,high,1
42,F,tier1,postgraduate,self_employed,medium,standard,481.39,7,monthly,1,debit_card,12,12.4,16,78.3,2,1,6.0,49,2,1,1,3148.56,4,1,3.6,1,0,22.0,0,low,1
39,M,tier2,postgraduate,salaried,medium,standard,363.57,40,monthly,0,upi,15,19.3,13,88.3,2,1,10.0,111,1,2,1,3503.27,3,0,5.0,0,0,43.0,0,high,1
66,F,tier2,school,student,medium,standard,498.7,68,monthly,0,net_banking,10,21.4,14,40.8,5,4,1.0,141,6,0,0,5307.03,3,0,3.4,0,1,15.0,0,medium,1
25,F,tier3,graduate,salaried,medium,premium,449.56,60,annual,1,debit_card,11,17.7,5,42.5,6,4,10.0,45,4,2,0,4969.39,1,0,3.1,1,0,20.0,1,medium,0
28,F,tier1,graduate,salaried,medium,premium,466.18,49,annual,1,net_banking,11,14.4,2,69.4,1,0,6.0,69,3,4,0,4938.64,1,2,3.6,0,1,15.0,0,low,1
40,M,tier1,graduate,salaried,medium,basic,294.63,54,annual,0,debit_card,18,17.0,16,59.3,5,3,8.0,7,5,2,1,3238.5,4,1,1.8,0,0,29.0,0,high,0
33,M,tier3,graduate,homemaker,medium,premium,590.81,68,monthly,1,credit_card,13,31.1,1,90.2,1,0,5.0,152,5,0,2,6055.31,4,1,2.0,1,1,39.0,0,medium,0
46,F,tier2,postgraduate,salaried,high,basic,367.62,41,biannual,1,net_banking,18,16.3,7,53.7,10,8,8.0,147,5,4,1,4025.66,2,1,4.4,1,0,2.0,0,low,0
69,M,tier1,graduate,self_employed,medium,standard,293.77,21,monthly,1,debit_card,11,23.3,15,48.7,1,0,1.0,170,3,4,0,3016.49,4,1,4.4,1,0,35.0,0,low,1
41,M,tier1,graduate,retired,high,basic,240.2,68,annual,0,debit_card,13,9.6,8,21.7,6,5,2.0,112,5,0,3,2552.68,3,1,3.6,1,0,5.0,0,low,1
28,M,tier2,graduate,retired,high,basic,361.68,27,annual,1,debit_card,13,21.6,11,23.6,1,0,4.0,57,7,2,1,4125.37,3,2,3.8,1,1,17.0,0,medium,0
69,M,tier2,graduate,student,low,premium,417.68,34,monthly,0,credit_card,14,22.5,10,33.8,3,2,0.0,170,6,1,0,4207.56,1,2,,1,0,30.0,0,low,1
37,F,tier2,graduate,salaried,high,standard,407.86,48,monthly,1,upi,14,,10,86.7,2,1,4.0,0,6,4,3,4571.51,3,1,,0,0,21.0,0,medium,0
48,M,tier2,postgraduate,salaried,low,basic,293.01,3,biannual,0,credit_card,16,12.6,14,25.1,10,8,3.0,47,3,3,3,801.57,3,1,3.1,0,1,9.0,1,medium,1
39,Other,tier2,school,retired,low,standard,286.2,38,annual,1,upi,14,12.2,1,80.4,6,5,9.0,44,4,2,3,3175.29,1,0,5.0,1,1,14.0,0,medium,0
57,M,tier1,school,retired,very_high,standard,334.49,47,annual,1,net_banking,10,16.5,4,92.8,2,1,2.0,150,0,3,3,3293.89,0,1,4.4,1,1,39.0,0,low,1
27,F,tier3,graduate,salaried,medium,standard,401.49,60,monthly,0,net_banking,9,,19,4.5,3,2,10.0,62,2,3,0,4001.76,3,1,5.0,0,0,5.0,0,high,0
69,F,tier1,graduate,salaried,medium,standard,548.27,64,monthly,1,debit_card,11,6.2,19,54.0,11,9,9.0,89,0,5,0,5421.54,2,2,4.2,1,0,30.0,0,high,1
46,M,tier1,graduate,student,medium,enterprise,980.63,58,annual,0,net_banking,14,8.2,13,86.0,0,0,6.0,88,4,2,0,9955.0,1,1,4.8,1,0,24.0,1,low,0
43,F,tier1,school,student,low,standard,556.47,4,biannual,1,upi,5,26.3,11,78.9,10,8,,153,3,1,3,2115.99,4,0,3.0,1,1,8.0,0,medium,1
27,M,tier2,postgraduate,salaried,low,premium,416.2,28,annual,1,upi,17,17.1,19,72.4,8,6,10.0,159,2,5,0,4391.66,4,1,4.2,1,1,43.0,0,high,1
29,F,tier1,graduate,salaried,medium,standard,402.37,34,annual,1,credit_card,13,16.6,13,35.9,6,5,3.0,85,4,5,2,4280.6,1,1,2.9,1,0,11.0,0,low,1
21,F,tier1,postgraduate,self_employed,high,standard,486.64,38,monthly,1,credit_card,7,16.7,4,12.4,0,0,2.0,167,0,4,2,4685.24,0,2,5.0,0,0,15.0,1,medium,1
33,F,tier1,graduate,student,low,standard,381.14,30,annual,1,credit_card,12,17.3,19,35.3,6,5,5.0,20,1,5,2,4570.87,4,1,3.4,1,0,11.0,1,low,1
54,F,tier2,school,student,high,premium,609.8,42,annual,0,upi,9,16.3,8,36.3,4,3,8.0,77,4,5,3,6822.2,2,2,5.0,0,0,19.0,0,high,1
60,F,tier1,graduate,homemaker,medium,standard,408.66,58,monthly,0,debit_card,13,24.4,3,25.8,1,0,6.0,87,3,1,1,4851.52,3,2,,1,1,27.0,0,medium,1
